,Unnamed: 0,Date,Open,High,Low,Close,Adj Close,Volume,Symbol,sma,last_close,sma_direction,gain,perte,ema_gain,ema_perte,rs,rsi_14,rsi_direction,range,atr_14
97,97,2023-01-27,75.73999786376953,76.37999725341797,73.91999816894531,74.30000305175781,74.30000305175781,905000,SMCI,83.1240005493164,74.30000305175781,sell,0.0,1.4399948120117188,1.514490680608396,1.4873367867566405,1.0182567217415288,50.4522893828337,none,2.4599990844726562,5.078998947143555
98,98,2023-01-30,73.06999969482422,75.06999969482422,71.62999725341797,72.12999725341797,72.12999725341797,1148300,SMCI,85.22099990844727,72.12999725341797,sell,0.0,0.94000244140625,1.3702462950672696,1.4352071121792398,0.9547376705698366,48.842240314093694,none,3.44000244140625,4.755999374389647
99,99,2023-01-31,72.55000305175781,73.93000030517578,72.05000305175781,72.33000183105469,72.33000183105469,1571600,SMCI,87.82000045776367,72.33000183105469,sell,0.0,0.220001220703125,1.2397407722193694,1.3194680068768945,0.9395762275083616,48.44234602294387,none,1.8799972534179688,4.481499481201171
100,100,2023-01-03,85.45999908447266,86.95999908447266,84.20999908447266,85.81999969482422,85.81999969482422,76706000,AMZN,90.19200057983399,85.81999969482422,sell,0.3600006103515625,0.0,1.155952581808636,1.1937992680911746,0.968297278031462,49.19466631584624,none,2.75,4.453499603271483
101,101,2023-01-04,86.55000305175781,86.9800033569336,83.36000061035156,85.13999938964844,85.13999938964844,68885100,AMZN,91.15600051879883,85.13999938964844,sell,0.0,1.410003662109375,1.0458578021621836,1.2143909216698932,0.8612200433152433,46.27180146745145,none,3.6200027465820312,4.3504997253417965
102,102,2023-01-05,85.33000183105469,85.41999816894531,83.06999969482422,83.12000274658203,83.12000274658203,67930800,AMZN,92.01000061035157,83.12000274658203,sell,0.0,2.2099990844726562,0.9462489757164807,1.309213908591749,0.722761169513017,41.953648729923735,none,2.3499984741210938,4.371499633789062
103,103,2023-01-06,83.02999877929688,86.4000015258789,81.43000030517578,86.08000183105469,86.08000183105469,83303400,AMZN,93.42300033569336,86.08000183105469,sell,3.0500030517578125,0.0,1.1466125516332388,1.1845231078214384,0.967995089384179,49.18686507937792,none,4.970001220703125,4.39049949645996
104,104,2023-01-09,87.45999908447266,89.4800033569336,87.08000183105469,87.36000061035156,87.36000061035156,65266100,AMZN,94.56699981689454,87.36000061035156,sell,0.0,0.09999847412109375,1.037408375380826,1.081232228020762,0.9594686030399249,48.96575538650646,none,2.4000015258789062,4.1034996032714846
105,105,2023-01-10,87.56999969482422,90.19000244140624,87.29000091552734,89.87000274658203,89.87000274658203,67756600,AMZN,95.4629997253418,89.87000274658203,sell,2.3000030517578125,0.0,1.1576584571800548,0.9782551869353789,1.1833910748857872,54.19968454106144,none,2.900001525878892,3.928999710083007
106,106,2023-01-11,90.93000030517578,95.26000213623048,90.93000030517578,95.08999633789062,95.08999633789062,103126200,AMZN,96.19399948120117,95.08999633789062,sell,4.159996032714844,0.0,1.4436017583976741,0.8850859444541314,1.6310300343635016,61.992072042540556,none,4.330001831054702,3.9125
107,107,2023-01-12,96.93000030517578,97.19000244140624,93.5,95.2699966430664,95.2699966430664,85254800,AMZN,96.60699996948242,95.2699966430664,sell,0.0,1.660003662109375,1.3061130971117443,0.9588891238887591,1.3621106596921488,57.66498085528606,none,3.690002441406236,3.8390003204345695
108,108,2023-01-13,94.18000030517578,98.37000274658205,94.12000274658205,98.12000274658205,98.12000274658205,85549400,AMZN,97.30400009155274,98.12000274658205,buy,3.940002441406264,0.0,1.5569642896698037,0.8675646797622442,1.7946377094287533,64.21718648445461,none,4.25,3.921500396728515
109,109,2023-01-17,98.68000030517578,98.88999938964844,95.7300033569336,96.0500030517578,96.0500030517578,72755000,AMZN,97.54700012207032,96.0500030517578,sell,0.0,2.629997253417983,1.4086795223924091,1.0354181788826802,1.360493326389648,57.635974276212394,none,3.1599960327148438,3.8439998626708975
110,110,2023-01-18,97.25,99.31999969482422,95.37999725341795,95.45999908447266,95.45999908447266,79570400,AMZN,98.25499954223633,95.45999908447266,sell,0.0,1.7900009155273438,1.2745175590756286,1.1072842774692941,1.151030123888824,53.51064641567591,none,3.940002441406264,3.631999969482422
111,111,2023-01-19,94.73999786376952,95.44000244140624,92.86000061035156,93.68000030517578,93.68000030517578,69002700,AMZN,89.15899963378907,93.68000030517578,buy,0.0,1.0599975585937358,1.153133290012225,1.102780719423943,1.0456596399459945,51.116012631192156,none,2.5800018310546733,3.3744998931884758
112,112,2023-01-20,93.86000061035156,97.3499984741211,93.1999969482422,97.25,97.25,67481500,AMZN,80.26799960136414,97.25,buy,3.3899993896484375,0.0,1.3661707677990158,0.9977526969347168,1.3692478827630818,57.79251266719409,none,4.150001525878892,3.479000091552733
113,113,2023-01-23,97.55999755859376,97.77999877929688,95.86000061035156,97.5199966430664,97.5199966430664,76501100,AMZN,71.00599961280822,97.5199966430664,buy,0.0,0.04000091552735796,1.236057823219882,0.9065372300311274,1.363493723448556,57.6897543632607,none,1.9199981689453125,3.404500198364256
114,114,2023-01-24,96.93000030517578,98.08999633789062,96.0,96.31999969482422,96.31999969482422,66929500,AMZN,61.7159999370575,96.31999969482422,buy,0.0,0.6100006103515625,1.1183368493985735,0.8782953638444615,1.2733038285701588,56.01115929017853,none,2.089996337890625,3.204000091552733
115,115,2023-01-25,92.55999755859376,97.23999786376952,91.5199966430664,97.18000030517578,97.18000030517578,94261600,AMZN,52.56599998474121,97.18000030517578,buy,4.620002746582017,0.0,1.451831867000001,0.7946474269981278,1.8270138651105472,64.6269863638997,none,5.720001220703111,3.316500091552732
116,116,2023-01-26,98.23999786376952,99.48999786376952,96.91999816894533,99.22000122070312,99.22000122070312,68523600,AMZN,43.35999994277954,99.22000122070312,buy,0.980003356933608,0.0,1.4068954493492494,0.7189660980770367,1.9568314182159137,66.1800130423608,none,2.5699996948241903,3.258500289916989
117,117,2023-01-27,99.52999877929688,103.48999786376952,99.52999877929688,102.23999786376952,102.23999786376952,87775600,AMZN,33.952999830245965,102.23999786376952,buy,2.709999084472642,0.0,1.5310014796900033,0.6504926275280322,2.353603123079249,70.1813254789133,sell,3.959999084472642,3.333500289916988
118,118,2023-01-30,101.08999633789062,101.73999786376952,99.01000213623048,100.5500030517578,100.5500030517578,70691900,AMZN,24.265000057220455,100.5500030517578,buy,0.0,0.5399932861328267,1.3851908346290256,0.6399688099737144,2.1644661631024174,68.39909329225982,none,2.729995727539034,3.297999954223627
119,119,2023-01-31,101.16000366210938,103.3499984741211,101.13999938964844,103.12999725341795,103.12999725341795,66527300,AMZN,14.753999757766724,103.12999725341795,buy,1.9699935913085795,0.0,1.44088667406213,0.5790190287434217,2.4884962367974683,71.33435348297735,sell,2.2099990844726562,3.3145000457763616
120,120,2023-01-03,4.650000095367432,4.75,4.429999828338623,4.5,4.5,29303200,SOFI,5.005000019073487,4.5,sell,0.0,0.15000009536743164,1.3036586165148736,0.5381598578329103,2.4224374923921546,70.78105875642925,sell,0.32000017166137695,3.1930000543594304
121,121,2023-01-04,4.539999961853027,4.880000114440918,4.494999885559082,4.769999980926514,4.769999980926514,48731400,SOFI,5.111000013351441,4.769999980926514,sell,0.23000001907348633,0.0,1.2014049075866504,0.48690628282234516,2.467425354675492,71.16015781993417,sell,0.38500022888183594,3.0312499284744208
122,122,2023-01-05,4.659999847412109,4.730000019073486,4.559999942779541,4.630000114440918,4.630000114440918,30512000,SOFI,5.175,4.630000114440918,sell,0.0,0.029999732971191406,1.0869848770866422,0.44339117726593474,2.451525724506458,71.02730560865247,sell,0.1700000762939453,2.922250008583063
123,123,2023-01-06,4.659999847412109,4.695000171661377,4.489999771118164,4.619999885559082,4.619999885559082,31589500,SOFI,5.278999996185303,4.619999885559082,sell,0.0,0.039999961853027344,0.9834620858621643,0.40497280967382504,2.428464485441056,70.83242354568668,sell,0.2050004005432129,2.6839999675750676
124,124,2023-01-09,4.670000076293945,5.0,4.670000076293945,4.820000171661377,4.820000171661377,50435000,SOFI,5.403999996185303,4.820000171661377,sell,0.15000009536743164,0.0,0.9040844606911891,0.36640382841573044,2.467453641519797,71.16039309002278,sell,0.3299999237060547,2.580499887466425
125,125,2023-01-10,4.800000190734863,5.130000114440918,4.78000020980835,5.119999885559082,5.119999885559082,42334400,SOFI,5.500999975204468,5.119999885559082,sell,0.31999969482421875,0.0,0.84845715451848,0.3315081092714706,2.5593858213093723,71.90526539682244,sell,0.34999990463256836,2.452999806404109
126,126,2023-01-11,5.150000095367432,5.190000057220459,4.980000019073486,5.150000095367432,5.150000095367432,41602100,SOFI,5.567999982833863,5.150000095367432,sell,0.0,0.0,0.7676514672821317,0.29993581307307704,2.5593858213093728,71.90526539682244,sell,0.21000003814697266,2.2469997167587223
127,127,2023-01-12,5.190000057220459,5.380000114440918,4.989999771118164,5.360000133514404,5.360000133514404,49408800,SOFI,5.623999977111817,5.360000133514404,sell,0.1700000762939453,0.0,0.7107321317164367,0.2713704195177335,2.6190479160533258,72.3684233202823,sell,0.3900003433227539,2.081999611854548
128,128,2023-01-13,5.224999904632568,5.489999771118164,5.190000057220459,5.440000057220459,5.440000057220459,32477100,SOFI,5.681999969482422,5.440000057220459,sell,0.21500015258789062,0.0,0.6635194455989026,0.2455255537884802,2.7024455717978886,72.9908251017339,sell,0.2999997138977051,1.8844995975494334
129,129,2023-01-17,5.449999809265137,5.71999979019165,5.360000133514404,5.639999866485596,5.639999866485596,37801400,SOFI,5.8059999465942385,5.639999866485596,sell,0.19000005722045898,0.0,0.6184222601569093,0.22214211542946227,2.7839037138965192,73.57226622000277,sell,0.3599996566772461,1.7444997787475536
130,130,2023-01-18,5.650000095367432,5.699999809265137,5.480000019073486,5.559999942779541,5.559999942779541,38396700,SOFI,5.934999942779541,5.559999942779541,sell,0.0,0.09000015258789062,0.559524782897616,0.20955714112810847,2.670034434930385,72.75229925686055,sell,0.2199997901916504,1.558499646186823
131,131,2023-01-19,5.409999847412109,5.53000020980835,5.309999942779541,5.409999847412109,5.409999847412109,32006500,SOFI,6.652999925613403,5.409999847412109,sell,0.0,0.0,0.5062366108012177,0.18959928163413994,2.670034434930385,72.75229925686055,sell,0.2200002670288086,1.4404995679855297
132,132,2023-01-20,5.485000133514404,5.75,5.431000232696533,5.670000076293945,5.670000076293945,31135600,SOFI,7.4709999561309814,5.670000076293945,sell,0.18499994277954102,0.0,0.475642591754226,0.1715421772900636,2.772744285214206,73.49409542758812,sell,0.3189997673034668,1.2489494800567584
133,133,2023-01-23,5.710000038146973,5.889999866485596,5.630000114440918,5.869999885559082,5.869999885559082,39018500,SOFI,8.302999925613403,5.869999885559082,sell,0.15999984741210938,0.0,0.4455813329667548,0.15520480259377223,2.870924903870431,74.16638077891598,sell,0.25999975204467773,1.1659495592117266
134,134,2023-01-24,5.775000095367432,6.0,5.730000019073486,5.789999961853027,5.789999961853027,32563800,SOFI,9.133999967575074,5.789999961853027,sell,0.014999866485595703,0.0,0.4045735186640986,0.14042337278524072,2.8810981437031935,74.23409656304545,sell,0.26999998092651367,1.0749497413635212
135,135,2023-01-25,5.639999866485596,5.869999885559082,5.539999961853027,5.789999961853027,5.789999961853027,30127800,SOFI,10.015999937057495,5.789999961853027,sell,0.15000009536743164,0.0,0.3803284009945764,0.12704970183153003,2.99354028787016,74.95956149391142,sell,0.3299999237060547,0.8054496765136683
136,136,2023-01-26,5.900000095367432,5.940000057220459,5.650000095367432,5.710000038146973,5.710000038146973,29992300,SOFI,10.955999898910523,5.710000038146973,sell,0.0,0.19000005722045898,0.34410660832410056,0.13304498042620713,2.586393017021472,72.11683172329764,sell,0.28999996185302734,0.6914496898651101
137,137,2023-01-27,5.690000057220459,6.039999961853027,5.630000114440918,5.940000057220459,5.940000057220459,48503500,SOFI,11.918999910354614,5.940000057220459,sell,0.25,0.0,0.3351440651995911,0.12037401718776243,2.784189420851719,73.57426151847,sell,0.4099998474121094,0.5139497280120835
138,138,2023-01-30,6.590000152587891,7.005000114440918,6.369999885559082,6.679999828338623,6.679999828338623,164184300,SOFI,13.007999897003174,6.679999828338623,sell,0.08999967575073242,0.0,0.31179695928208306,0.10890981466076591,2.86289128535636,74.11265484506774,sell,0.6350002288818359,0.40919995307922363
139,139,2023-01-31,6.659999847412109,6.949999809265137,6.510000228881836,6.929999828338623,6.929999828338623,68287100,SOFI,14.041999959945679,6.929999828338623,sell,0.26999998092651367,0.0,0.30781629140520117,0.09853744283500442,3.123851020983189,75.75082138244692,sell,0.4399995803833008,0.32069997787475585
140,140,2023-01-03,12.90999984741211,13.0,12.529999732971191,12.739999771118164,12.739999771118164,21865100,AAL,15.056999969482423,12.739999771118164,sell,0.0,0.1700000762939453,0.2785004323293532,0.10534341298722584,2.6437384591205975,72.55565921596508,sell,0.4700002670288086,0.32819998264312744
141,141,2023-01-04,12.859999656677246,13.609999656677246,12.859999656677246,13.59000015258789,13.59000015258789,34359100,AAL,15.44699993133545,13.59000015258789,sell,0.7300004959106445,0.0,0.3215004673141719,0.09531070023865866,3.3731833520174805,77.1333621413639,sell,0.75,0.34644997119903564
142,142,2023-01-05,13.5,14.010000228881836,13.420000076293944,13.989999771118164,13.989999771118164,27378000,AAL,15.715999984741211,13.989999771118164,sell,0.48999977111816406,0.0,0.3375480298256165,0.08623348516678728,3.914349851136745,79.65142836201031,sell,0.5900001525878924,0.367449975013733
143,143,2023-01-06,14.010000228881836,14.25,13.920000076293944,14.18000030517578,14.18000030517578,29546400,AAL,15.951000022888184,14.18000030517578,sell,0.17000007629394354,0.0,0.32159107308221674,0.0780207677707559,4.121865014544974,80.47586187530871,sell,0.32999992370605646,0.37369995117187516
144,144,2023-01-09,14.25,14.789999961853027,14.229999542236328,14.609999656677246,14.609999656677246,31496900,AAL,16.15,14.609999656677246,sell,0.3599996566772461,0.0,0.32524903524729387,0.07059021475675131,4.607565458868175,82.16694914513153,sell,0.5600004196166992,0.3851999759674074
145,145,2023-01-10,14.5600004196167,15.199999809265137,14.5600004196167,15.1899995803833,15.1899995803833,31109900,AAL,16.291000080108642,15.1899995803833,sell,0.6299991607666016,0.0,0.354272869810015,0.06386733413002257,5.547012015387682,84.72585665568258,sell,0.6399993896484375,0.3996999502182009
146,146,2023-01-11,15.09000015258789,15.5,15.050000190734863,15.34000015258789,15.34000015258789,28664300,AAL,16.398000144958495,15.34000015258789,sell,0.25,0.0,0.34434211625364464,0.05778472839851044,5.959050527656733,85.6302236055653,sell,0.4499998092651367,0.41169993877410904
147,147,2023-01-12,16.030000686645508,16.899999618530273,15.880000114440918,16.829999923706055,16.829999923706055,96441800,AAL,16.525000190734865,16.829999923706055,buy,0.7999992370605469,0.0,0.3877380485359465,0.052281418901026167,7.416364297035865,88.11838503292702,sell,1.0199995040893555,0.44319989681243915
148,148,2023-01-13,16.219999313354492,17.06999969482422,16.010000228881836,17.020000457763672,17.020000457763672,50828000,AAL,16.485000228881837,17.020000457763672,buy,0.8000011444091797,0.0,0.4270012136336997,0.047302234486016156,9.02708335607133,90.02701020337577,sell,1.0599994659423828,0.48119988441467304
149,149,2023-01-17,16.899999618530273,17.1200008392334,16.739999771118164,17.079999923706055,17.079999923706055,32875700,AAL,16.379000186920166,17.079999923706055,buy,0.18000030517578125,0.0,0.4034773104835957,0.04279725841212398,9.427643859759371,90.41010593141722,sell,0.3800010681152344,0.4821999549865724
150,150,2023-01-18,17.530000686645508,17.639999389648438,16.600000381469727,16.639999389648438,16.639999389648438,42352600,AAL,16.285000133514405,16.639999389648438,buy,0.0,0.8900012969970703,0.3650508894584256,0.12348337937855482,2.9562755027890297,74.72370164072152,sell,1.039999008178711,0.5231999158859255
151,151,2023-01-19,16.40999984741211,16.489999771118164,16.010000228881836,16.280000686645508,16.280000686645508,32630200,AAL,15.232000207901,16.280000686645508,buy,0.0,0.12999916076660156,0.3302841294838025,0.12410393014039904,2.661351087835424,72.6876779634046,sell,0.4799995422363281,0.5361998796463014
152,152,2023-01-20,16.3700008392334,16.540000915527344,16.139999389648438,16.34000015258789,16.34000015258789,22487700,AAL,14.24300012588501,16.34000015258789,buy,0.0,0.030000686645507812,0.2988284910664236,0.1151417144689887,2.595310417641102,72.18598997479322,sell,0.40000152587890625,0.5402499675750734
153,153,2023-01-23,16.389999389648438,16.440000534057617,16.15999984741211,16.170000076293945,16.170000076293945,23408500,AAL,13.24300012588501,16.170000076293945,buy,0.0,0.2199993133544922,0.2703686290131435,0.12512815447967787,2.160733770408595,68.36177695944548,none,0.2800006866455078,0.5412500143051149
154,154,2023-01-24,16.010000228881836,16.43000030517578,15.960000038146973,16.020000457763672,16.020000457763672,21641500,AAL,12.262000131607056,16.020000457763672,buy,0.010000228881835938,0.0,0.24557163398276768,0.11321118520372933,2.169146392565796,68.44576185102062,none,0.4700002670288086,0.5512500286102296
155,155,2023-01-25,15.970000267028809,16.479999542236328,15.899999618530272,16.260000228881836,16.260000228881836,34131000,AAL,11.275000095367432,16.260000228881836,buy,0.28999996185302734,0.0,0.24980290400491348,0.10242916577857793,2.4387868641331583,70.91997732019726,sell,0.5799999237060565,0.5637500286102297
156,156,2023-01-26,16.540000915527344,16.739999771118164,15.729999542236328,16.610000610351562,16.610000610351562,47488900,AAL,10.265000057220458,16.610000610351562,buy,0.06999969482421875,0.0,0.2326787862774429,0.09267400567041623,2.5107233101042006,71.51584127630042,sell,1.010000228881836,0.5997500419616701
157,157,2023-01-27,16.540000915527344,16.809999465942383,16.3700008392334,16.43000030517578,16.43000030517578,26257000,AAL,9.217999982833863,16.43000030517578,buy,0.0,0.1100006103515625,0.21051889886407463,0.09432415872103563,2.23186617000938,69.05812470579195,none,0.4399986267089844,0.6012499809265139
158,158,2023-01-30,16.290000915527344,16.600000381469727,15.90999984741211,15.960000038146973,15.960000038146973,23586000,AAL,8.222999954223633,15.960000038146973,buy,0.0,0.3300008773803711,0.19046947746395107,0.11676956325286478,1.6311568884734882,61.99390449194508,none,0.6900005340576172,0.603999996185303
159,159,2023-01-31,16.010000228881836,16.239999771118164,15.90999984741211,16.139999389648438,16.139999389648438,19866900,AAL,7.261999940872192,16.139999389648438,buy,0.12999916076660156,0.0,0.184710399043749,0.10564865123198444,1.748346021362449,63.61447968242857,none,0.3299999237060547,0.5985000133514407
160,160,2023-01-03,6.440000057220459,6.590000152587891,6.019999980926514,6.110000133514404,6.110000133514404,3295000,IOVA,6.290999984741211,6.110000133514404,sell,0.0,0.3299999237060547,0.16711893070079234,0.12701544123331443,1.3157371188736957,56.81720555196828,none,0.570000171661377,0.6035000085830691
161,161,2023-01-04,6.110000133514404,6.449999809265137,6.110000133514404,6.389999866485596,6.389999866485596,2892600,IOVA,6.306999969482422,6.389999866485596,buy,0.2799997329711914,0.0,0.1778694842751844,0.1149187314448523,1.5477849610665184,60.75021968960073,none,0.3399996757507324,0.5829999923706057
162,162,2023-01-05,6.329999923706055,6.409999847412109,6.150000095367432,6.340000152587891,6.340000152587891,3970000,IOVA,6.283999967575073,6.340000152587891,buy,0.010000228881835938,0.0,0.1618819348276418,0.10397408945476075,1.5569449626974308,60.8908281332322,none,0.25999975204467773,0.566499972343445
163,163,2023-01-06,6.389999866485596,6.510000228881836,6.239999771118164,6.360000133514404,6.360000133514404,2745600,IOVA,6.2769999504089355,6.360000133514404,buy,0.0,0.029999732971191406,0.14646460655400975,0.09692891212257625,1.5110517940074546,60.176050434862866,none,0.2700004577636719,0.5634999990463258
164,164,2023-01-09,6.409999847412109,6.449999809265137,6.110000133514404,6.150000095367432,6.150000095367432,3186600,IOVA,6.340999937057495,6.150000095367432,sell,0.0,0.25999975204467773,0.1325155954669259,0.11245946935119017,1.1783409279044716,54.093503583849774,none,0.3399996757507324,0.5524999618530274
165,165,2023-01-10,6.070000171661377,6.309999942779541,5.920000076293945,6.159999847412109,6.159999847412109,3079800,IOVA,6.494999933242798,6.159999847412109,sell,0.08999967575073242,0.0,0.1284664600092235,0.10174904304631444,1.2625815060565015,55.802697170325594,none,0.3899998664855957,0.5399999856948854
166,166,2023-01-11,6.170000076293945,6.269999980926514,5.949999809265137,6.139999866485596,6.139999866485596,2782100,IOVA,6.652999925613403,6.139999866485596,sell,0.0,0.03000020980834961,0.11623155838170067,0.09491582045659713,1.2245751848592064,55.04759709601408,none,0.32000017166137695,0.5335000038146973
167,167,2023-01-12,6.130000114440918,6.480000019073486,5.949999809265137,6.480000019073486,6.480000019073486,4022900,IOVA,6.807999944686889,6.480000019073486,sell,0.34999990463256836,0.0,0.1384952115156871,0.08587621805762362,1.6127306796714747,61.72586758441784,none,0.5300002098083496,0.5090000391006471
168,168,2023-01-13,6.369999885559082,6.559999942779541,6.199999809265137,6.349999904632568,6.349999904632568,3063800,IOVA,6.975999927520752,6.349999904632568,sell,0.0,0.019999980926513672,0.12530519077629998,0.07960229042877051,1.574140519090028,61.15208192466877,none,0.3600001335144043,0.47400007247924814
169,169,2023-01-17,6.440000057220459,6.5,6.230000019073486,6.429999828338623,6.429999828338623,3905200,IOVA,7.135999917984009,6.429999828338623,sell,0.0,0.010000228881835938,0.1133713625962261,0.072973522391835,1.5535958643667065,60.83953557592401,none,0.26999998092651367,0.4685000181198121
170,170,2023-01-18,6.480000019073486,6.800000190734863,6.230000019073486,6.269999980926514,6.269999980926514,3234700,IOVA,7.288999938964844,6.269999980926514,sell,0.0,0.21000003814697266,0.10257408956928268,0.08602366723139464,1.1923938245200492,54.38775694330756,none,0.570000171661377,0.4450000762939454
171,171,2023-01-19,6.269999980926514,6.300000190734863,6.079999923706055,6.159999847412109,6.159999847412109,2532600,IOVA,6.7690972805023195,6.159999847412109,sell,0.0,0.1100001335144043,0.09280512833152325,0.08830714028702398,1.050935723089656,51.241767904186766,none,0.2200002670288086,0.4320001125335694
172,172,2023-01-20,6.230000019073486,6.309999942779541,6.099999904632568,6.269999980926514,6.269999980926514,4455400,IOVA,6.259874439239502,6.269999980926514,buy,0.039999961853027344,0.0,0.0877760647053533,0.07989693619592594,1.0986161533166416,52.34955194547582,none,0.21000003814697266,0.42250003814697273
173,173,2023-01-23,6.650000095367432,7.119999885559082,6.5,7.0,7.0,9520900,IOVA,5.738342988491058,7.0,buy,0.34999990463256836,0.0,0.11274976442908992,0.0722877039691481,1.5597364176514825,60.933477638393555,none,0.619999885559082,0.43949999809265144
174,174,2023-01-24,6.989999771118164,7.860000133514404,6.860000133514404,7.690000057220459,7.690000057220459,19669500,IOVA,5.144406640529633,7.690000057220459,buy,0.7000002861022949,0.0,0.16867838692482887,0.06540316056362679,2.5790555910632462,72.05966840814212,sell,1.0,0.465999984741211
175,175,2023-01-25,7.550000190734863,7.829999923706055,7.170000076293945,7.739999771118164,7.739999771118164,10897900,IOVA,4.48062881231308,7.739999771118164,buy,0.18999958038330078,0.0,0.17070897682347988,0.05917428798953641,2.884850542750354,74.2589839944774,sell,0.6599998474121094,0.4699999809265137
176,176,2023-01-26,7.840000152587891,7.880000114440918,7.429999828338623,7.690000057220459,7.690000057220459,5459100,IOVA,3.813192069530487,7.690000057220459,buy,0.0,0.15000009536743164,0.15445097870143146,0.06782436505789272,2.2772196771705424,69.48632992270535,none,0.4500002861022949,0.44199998378753663
177,177,2023-01-27,8.239999771118164,8.430000305175781,7.920000076293945,8.15999984741211,8.15999984741211,7545800,IOVA,3.1515239000320436,8.15999984741211,buy,0.0,0.07999992370605469,0.13974136141265497,0.06898394209325569,2.0257085514734157,66.94989015009278,none,0.5100002288818359,0.4455000638961792
178,178,2023-01-30,8.050000190734863,8.1899995803833,7.769999980926514,7.949999809265137,7.949999809265137,4104800,IOVA,2.4429133772850036,7.949999809265137,buy,0.0,0.10000038146972656,0.12643266010504858,0.07193788874952141,1.7575253083291205,63.735600286985786,none,0.4199995994567871,0.4320000171661377
179,179,2023-01-31,8.010000228881836,8.1899995803833,7.900000095367432,7.960000038146973,7.960000038146973,4476700,IOVA,1.7555734038352966,7.960000038146973,buy,0.0,0.05000019073486328,0.11439145420010528,0.0698485841453512,1.6377061267564528,62.08827094663177,none,0.28999948501586914,0.4299999952316284
180,180,2023-01-02,1.0709733963012695,1.071237325668335,1.0653257369995115,1.0709733963012695,1.0709733963012695,0,EURUSD=X,1.0681757926940918,1.0709733963012695,buy,0.0,0.0,0.10349702984269,0.06319633794597221,1.637706126756453,62.08827094663177,none,0.005911588668823464,0.40179556608200073
181,181,2023-01-03,1.0677714347839355,1.068261981010437,1.052155375480652,1.0677714347839355,1.0677714347839355,0,EURUSD=X,1.0693246483802796,1.0677714347839355,sell,0.0,0.0,0.09364016973661703,0.057177639020057514,1.637706126756453,62.08827094663177,none,0.016106605529784934,0.38560091257095336
182,182,2023-01-04,1.0546854734420776,1.063151240348816,1.0545964241027832,1.0546854734420776,1.0546854734420776,0,EURUSD=X,1.0708487987518311,1.0546854734420776,sell,0.0,0.0,0.08472205823403488,0.051732149529067545,1.637706126756453,62.08827094663177,none,0.008554816246032715,0.3730286657810211
183,183,2023-01-05,1.0606365203857422,1.06326425075531,1.0515578985214231,1.0606365203857422,1.0606365203857422,0,EURUSD=X,1.073313331604004,1.0606365203857422,sell,0.0,0.0,0.07665329070205598,0.046805278095815084,1.6377061267564532,62.08827094663177,none,0.01170635223388694,0.36011396050453187
184,184,2023-01-06,1.0522217750549316,1.062225103378296,1.0485258102416992,1.0522217750549316,1.0522217750549316,0,EURUSD=X,1.075228214263916,1.0522217750549316,sell,0.0,0.0,0.06935297723545711,0.04234763252233393,1.6377061267564532,62.08827094663177,none,0.01369929313659668,0.34379894137382505
185,185,2023-01-09,1.0656323432922363,1.0759514570236206,1.0652804374694824,1.0656323432922363,1.0656323432922363,0,EURUSD=X,1.0783448696136475,1.0656323432922363,sell,0.0,0.0,0.06274793173010404,0.038314524629873,1.6377061267564534,62.08827094663178,none,0.010671019554138184,0.3248324990272522
186,186,2023-01-10,1.073318362236023,1.0756852626800537,1.0713175535202026,1.073318362236023,1.073318362236023,0,EURUSD=X,1.080432415008545,1.073318362236023,sell,0.0,0.0,0.056771938187502445,0.03466552225700082,1.6377061267564534,62.08827094663178,none,0.004367709159851074,0.3090508759021759
187,187,2023-01-11,1.0738946199417114,1.077470064163208,1.0726851224899292,1.0738946199417114,1.0738946199417114,0,EURUSD=X,1.0818435072898864,1.0738946199417114,sell,0.0,0.0,0.0513650868951253,0.031364043924569075,1.6377061267564534,62.08827094663178,none,0.004784941673278809,0.28279011249542235
188,188,2023-01-12,1.0766000747680664,1.0838346481323242,1.073802471160889,1.0766000747680664,1.0766000747680664,0,EURUSD=X,1.0833355069160462,1.0766000747680664,sell,0.0,0.0,0.04647317382767741,0.028376992104022655,1.6377061267564537,62.08827094663178,none,0.010032176971435325,0.26529171466827395
189,189,2023-01-13,1.0860239267349243,1.0867793560028076,1.0780625343322754,1.0860239267349243,1.0860239267349243,0,EURUSD=X,1.0848958849906922,1.0860239267349243,buy,0.0,0.0,0.04204715724825257,0.02567442141254533,1.6377061267564537,62.08827094663178,none,0.008716821670532227,0.25222755670547486
190,190,2023-01-16,1.082461953163147,1.0875475406646729,1.080263614654541,1.082461953163147,1.082461953163147,0,EURUSD=X,1.0852378129959106,1.082461953163147,sell,0.0,0.0,0.038042666061772125,0.023229238408674233,1.6377061267564537,62.08827094663178,none,0.007283926010131836,0.2240917444229126
191,191,2023-01-17,1.083012938499451,1.086909294128418,1.078702092170715,1.083012938499451,1.083012938499451,0,EURUSD=X,1.0857061743736267,1.083012938499451,sell,0.0,0.0,0.03441955499191434,0.021016929978813558,1.6377061267564532,62.08827094663177,none,0.008207201957702859,0.2135020911693573
192,192,2023-01-18,1.0793308019638062,1.0884472131729126,1.0767043828964231,1.0793308019638062,1.0793308019638062,0,EURUSD=X,1.0859118223190307,1.0793308019638062,sell,0.0,0.0,0.03114150212215289,0.019015317591703683,1.6377061267564534,62.08827094663178,none,0.01174283027648948,0.20358923077583313
